System,Chains,Sweeps,Accuracy
JAGS,20,28,0
JAGS,21,28,0.05
JAGS,22,28,0.15
JAGS,23,28,0.1
JAGS,24,28,0.15
JAGS,25,28,0.1
JAGS,26,28,0.15
JAGS,27,28,0.15
JAGS,28,28,0
JAGS,29,28,0.05
JAGS,30,28,0.15
JAGS,31,28,0.1
JAGS,32,28,0.05
JAGS,33,28,0
JAGS,34,28,0.1
JAGS,35,28,0.15
JAGS,36,28,0.15
JAGS,37,28,0
JAGS,38,28,0.1
JAGS,39,28,0.05
JAGS,40,28,0.1
JAGS,1,29,0.05
JAGS,2,29,0.1
JAGS,3,29,0.05
JAGS,4,29,0.15
JAGS,5,29,0.1
JAGS,6,29,0.1
JAGS,7,29,0.1
JAGS,8,29,0.05
JAGS,9,29,0.15
JAGS,10,29,0.1
JAGS,11,29,0.15
JAGS,12,29,0.15
JAGS,13,29,0.15
JAGS,14,29,0.05
JAGS,15,29,0.05
JAGS,16,29,0.1
JAGS,17,29,0.05
JAGS,18,29,0.1
JAGS,19,29,0.05
JAGS,20,29,0
JAGS,21,29,0.05
JAGS,22,29,0.15
JAGS,23,29,0.1
JAGS,24,29,0.15
JAGS,25,29,0.1
JAGS,26,29,0.15
JAGS,27,29,0.15
JAGS,28,29,0
JAGS,29,29,0.05
JAGS,30,29,0.15
JAGS,31,29,0.1
JAGS,32,29,0.05
JAGS,33,29,0
JAGS,34,29,0.1
JAGS,35,29,0.15
JAGS,36,29,0.15
JAGS,37,29,0.05
JAGS,38,29,0.1
JAGS,39,29,0.05
JAGS,40,29,0.1
JAGS,1,30,0.05
JAGS,2,30,0.1
JAGS,3,30,0.05
JAGS,4,30,0.15
JAGS,5,30,0.1
JAGS,6,30,0.1
JAGS,7,30,0.1
JAGS,8,30,0.05
JAGS,9,30,0.15
JAGS,10,30,0.1
JAGS,11,30,0.15
JAGS,12,30,0.15
JAGS,13,30,0.15
JAGS,14,30,0.05
JAGS,15,30,0.05
JAGS,16,30,0.1
JAGS,17,30,0.05
JAGS,18,30,0.1
JAGS,19,30,0.05
JAGS,20,30,0
JAGS,21,30,0.05
JAGS,22,30,0.15
JAGS,23,30,0.1
JAGS,24,30,0.15
JAGS,25,30,0.1
JAGS,26,30,0.15
JAGS,27,30,0.15
JAGS,28,30,0
JAGS,29,30,0.05
JAGS,30,30,0.15
JAGS,31,30,0.1
JAGS,32,30,0.05
JAGS,33,30,0
JAGS,34,30,0.1
JAGS,35,30,0.15
JAGS,36,30,0.15
JAGS,37,30,0.05
JAGS,38,30,0.1
JAGS,39,30,0.05
JAGS,40,30,0.1
JAGS,1,31,0.05
JAGS,2,31,0.1
JAGS,3,31,0.05
JAGS,4,31,0.15
JAGS,5,31,0.1
JAGS,6,31,0.1
JAGS,7,31,0.1
JAGS,8,31,0.05
JAGS,9,31,0.15
JAGS,10,31,0.1
JAGS,11,31,0.15
JAGS,12,31,0.15
JAGS,13,31,0.15
JAGS,14,31,0.05
JAGS,15,31,0.05
JAGS,16,31,0.1
JAGS,17,31,0.05
JAGS,18,31,0.1
JAGS,19,31,0.05
JAGS,20,31,0
JAGS,21,31,0.05
JAGS,22,31,0.15
JAGS,23,31,0.1
JAGS,24,31,0.15
JAGS,25,31,0.1
JAGS,26,31,0.15
JAGS,27,31,0.1
JAGS,28,31,0
JAGS,29,31,0.05
JAGS,30,31,0.15
JAGS,31,31,0.1
JAGS,32,31,0.05
JAGS,33,31,0
JAGS,34,31,0.1
JAGS,35,31,0.15
JAGS,36,31,0.15
JAGS,37,31,0.05
JAGS,38,31,0.1
JAGS,39,31,0.05
JAGS,40,31,0.1
JAGS,1,32,0.05
JAGS,2,32,0.1
JAGS,3,32,0.05
JAGS,4,32,0.15
JAGS,5,32,0.1
JAGS,6,32,0.1
JAGS,7,32,0.1
JAGS,8,32,0.05
JAGS,9,32,0.15
JAGS,10,32,0.1
JAGS,11,32,0.15
JAGS,12,32,0.15
JAGS,13,32,0.1
JAGS,14,32,0.05
JAGS,15,32,0.05
JAGS,16,32,0.1
JAGS,17,32,0.05
JAGS,18,32,0.1
JAGS,19,32,0.05
JAGS,20,32,0
JAGS,21,32,0.05
JAGS,22,32,0.15
JAGS,23,32,0.1
JAGS,24,32,0.15
JAGS,25,32,0.1
JAGS,26,32,0.15
JAGS,27,32,0.1
JAGS,28,32,0
JAGS,29,32,0.05
JAGS,30,32,0.15
JAGS,31,32,0.1
JAGS,32,32,0.05
JAGS,33,32,0
JAGS,34,32,0.1
JAGS,35,32,0.15
JAGS,36,32,0.15
JAGS,37,32,0.05
JAGS,38,32,0.1
JAGS,39,32,0.05
JAGS,40,32,0.1
JAGS,1,33,0.05
JAGS,2,33,0.1
JAGS,3,33,0.05
JAGS,4,33,0.15
JAGS,5,33,0.1
JAGS,6,33,0.1
JAGS,7,33,0.1
JAGS,8,33,0.05
JAGS,9,33,0.15
JAGS,10,33,0.1
JAGS,11,33,0.15
JAGS,12,33,0.15
JAGS,13,33,0.1
JAGS,14,33,0.05
JAGS,15,33,0.05
JAGS,16,33,0.1
JAGS,17,33,0.05
JAGS,18,33,0.1
JAGS,19,33,0.05
JAGS,20,33,0.05
JAGS,21,33,0.05
JAGS,22,33,0.15
JAGS,23,33,0.1
JAGS,24,33,0.15
JAGS,25,33,0.1
JAGS,26,33,0.15
JAGS,27,33,0.1
JAGS,28,33,0
JAGS,29,33,0.05
JAGS,30,33,0.15
JAGS,31,33,0.1
JAGS,32,33,0.05
JAGS,33,33,0
JAGS,34,33,0.1
JAGS,35,33,0.15
JAGS,36,33,0.15
JAGS,37,33,0.05
JAGS,38,33,0.1
JAGS,39,33,0.05
JAGS,40,33,0.1
JAGS,1,34,0.05
JAGS,2,34,0.1
JAGS,3,34,0.05
JAGS,4,34,0.15
JAGS,5,34,0.1
JAGS,6,34,0.1
JAGS,7,34,0.1
JAGS,8,34,0.05
JAGS,9,34,0.15
JAGS,10,34,0.1
JAGS,11,34,0.15
JAGS,12,34,0.15
JAGS,13,34,0.1
JAGS,14,34,0.05
JAGS,15,34,0.05
JAGS,16,34,0.1
JAGS,17,34,0.05
JAGS,18,34,0.15
JAGS,19,34,0.05
JAGS,20,34,0.05
JAGS,21,34,0.05
JAGS,22,34,0.15
JAGS,23,34,0.1
JAGS,24,34,0.15
JAGS,25,34,0.1
JAGS,26,34,0.15
JAGS,27,34,0.1
JAGS,28,34,0.05
JAGS,29,34,0.05
JAGS,30,34,0.15
JAGS,31,34,0.1
JAGS,32,34,0.1
JAGS,33,34,0
JAGS,34,34,0.1
JAGS,35,34,0.15
JAGS,36,34,0.15
JAGS,37,34,0.05
JAGS,38,34,0.1
JAGS,39,34,0.05
JAGS,40,34,0.1
JAGS,1,35,0.05
JAGS,2,35,0.1
JAGS,3,35,0.05
JAGS,4,35,0.15
JAGS,5,35,0.1
JAGS,6,35,0.1
JAGS,7,35,0.1
JAGS,8,35,0
JAGS,9,35,0.15
JAGS,10,35,0.1
JAGS,11,35,0.15
JAGS,12,35,0.15
JAGS,13,35,0.1
JAGS,14,35,0.05
JAGS,15,35,0.05
JAGS,16,35,0.1
JAGS,17,35,0.05
JAGS,18,35,0.15
JAGS,19,35,0.1
JAGS,20,35,0.05
JAGS,21,35,0.05
JAGS,22,35,0.15
JAGS,23,35,0.1
JAGS,24,35,0.15
JAGS,25,35,0.1
JAGS,26,35,0.15
JAGS,27,35,0.1
JAGS,28,35,0.05
JAGS,29,35,0.05
JAGS,30,35,0.15
JAGS,31,35,0.1
JAGS,32,35,0.1
JAGS,33,35,0
JAGS,34,35,0.1
JAGS,35,35,0.15
JAGS,36,35,0.15
JAGS,37,35,0.05
JAGS,38,35,0.1
JAGS,39,35,0.05
JAGS,40,35,0.1
JAGS,1,36,0.05
JAGS,2,36,0.1
JAGS,3,36,0.05
JAGS,4,36,0.15
JAGS,5,36,0.1
JAGS,6,36,0.1
JAGS,7,36,0.1
JAGS,8,36,0
JAGS,9,36,0.15
JAGS,10,36,0.1
JAGS,11,36,0.15
JAGS,12,36,0.15
JAGS,13,36,0.1
JAGS,14,36,0.05
JAGS,15,36,0.05
JAGS,16,36,0.1
JAGS,17,36,0.05
JAGS,18,36,0.15
JAGS,19,36,0.1
JAGS,20,36,0.05
JAGS,21,36,0.05
JAGS,22,36,0.15
JAGS,23,36,0.1
JAGS,24,36,0.15
JAGS,25,36,0.1
JAGS,26,36,0.15
JAGS,27,36,0.1
JAGS,28,36,0.05
JAGS,29,36,0.05
JAGS,30,36,0.15
JAGS,31,36,0.1
JAGS,32,36,0.1
JAGS,33,36,0.05
JAGS,34,36,0.1
JAGS,35,36,0.2
JAGS,36,36,0.15
JAGS,37,36,0.05
JAGS,38,36,0.1
JAGS,39,36,0.1
JAGS,40,36,0.1
JAGS,1,37,0.05
JAGS,2,37,0.1
JAGS,3,37,0.05
JAGS,4,37,0.15
JAGS,5,37,0.1
JAGS,6,37,0.1
JAGS,7,37,0.1
JAGS,8,37,0
JAGS,9,37,0.15
JAGS,10,37,0.1
JAGS,11,37,0.15
JAGS,12,37,0.15
JAGS,13,37,0.1
JAGS,14,37,0.1
JAGS,15,37,0.05
JAGS,16,37,0.1
JAGS,17,37,0.05
JAGS,18,37,0.15
JAGS,19,37,0.1
JAGS,20,37,0.05
JAGS,21,37,0.05
JAGS,22,37,0.15
JAGS,23,37,0.1
JAGS,24,37,0.15
JAGS,25,37,0.1
JAGS,26,37,0.15
JAGS,27,37,0.1
JAGS,28,37,0.05
JAGS,29,37,0.05
JAGS,30,37,0.15
JAGS,31,37,0.1
JAGS,32,37,0.1
JAGS,33,37,0.05
JAGS,34,37,0.1
JAGS,35,37,0.2
JAGS,36,37,0.15
JAGS,37,37,0.05
JAGS,38,37,0.1
JAGS,39,37,0.1
JAGS,40,37,0.1
JAGS,1,38,0.05
JAGS,2,38,0.1
JAGS,3,38,0.05
JAGS,4,38,0.15
JAGS,5,38,0.1
JAGS,6,38,0.1
JAGS,7,38,0.1
JAGS,8,38,0.05
JAGS,9,38,0.15
JAGS,10,38,0.1
JAGS,11,38,0.15
JAGS,12,38,0.15
JAGS,13,38,0.1
JAGS,14,38,0.1
JAGS,15,38,0.05
JAGS,16,38,0.15
JAGS,17,38,0.05
JAGS,18,38,0.15
JAGS,19,38,0.1
JAGS,20,38,0.05
JAGS,21,38,0.05
JAGS,22,38,0.15
JAGS,23,38,0.15
JAGS,24,38,0.15
JAGS,25,38,0.1
JAGS,26,38,0.15
JAGS,27,38,0.1
JAGS,28,38,0.05
JAGS,29,38,0.1
JAGS,30,38,0.15
JAGS,31,38,0.1
JAGS,32,38,0.1
JAGS,33,38,0.05
JAGS,34,38,0.1
JAGS,35,38,0.15
JAGS,36,38,0.15
JAGS,37,38,0.05
JAGS,38,38,0.1
JAGS,39,38,0.1
JAGS,40,38,0.1
JAGS,1,39,0.05
JAGS,2,39,0.1
JAGS,3,39,0.05
JAGS,4,39,0.15
JAGS,5,39,0.1
JAGS,6,39,0.1
JAGS,7,39,0.05
JAGS,8,39,0.05
JAGS,9,39,0.15
JAGS,10,39,0.1
JAGS,11,39,0.15
JAGS,12,39,0.15
JAGS,13,39,0.1
JAGS,14,39,0.1
JAGS,15,39,0.05
JAGS,16,39,0.15
JAGS,17,39,0.05
JAGS,18,39,0.15
JAGS,19,39,0.1
JAGS,20,39,0.05
JAGS,21,39,0.05
JAGS,22,39,0.15
JAGS,23,39,0.15
JAGS,24,39,0.15
JAGS,25,39,0.1
JAGS,26,39,0.15
JAGS,27,39,0.1
JAGS,28,39,0.05
JAGS,29,39,0.1
JAGS,30,39,0.15
JAGS,31,39,0.1
JAGS,32,39,0.1
JAGS,33,39,0.05
JAGS,34,39,0.1
JAGS,35,39,0.1
JAGS,36,39,0.15
JAGS,37,39,0.05
JAGS,38,39,0.1
JAGS,39,39,0.1
JAGS,40,39,0.1
JAGS,1,40,0.05
JAGS,2,40,0.1
JAGS,3,40,0.05
JAGS,4,40,0.15
JAGS,5,40,0.1
JAGS,6,40,0.1
JAGS,7,40,0.05
JAGS,8,40,0
JAGS,9,40,0.15
JAGS,10,40,0.1
JAGS,11,40,0.15
JAGS,12,40,0.15
JAGS,13,40,0.1
JAGS,14,40,0.1
JAGS,15,40,0.05
JAGS,16,40,0.2
JAGS,17,40,0.05
JAGS,18,40,0.15
JAGS,19,40,0.15
JAGS,20,40,0.05
JAGS,21,40,0.05
JAGS,22,40,0.15
JAGS,23,40,0.15
JAGS,24,40,0.15
JAGS,25,40,0.1
JAGS,26,40,0.15
JAGS,27,40,0.1
JAGS,28,40,0.05
JAGS,29,40,0.15
JAGS,30,40,0.15
JAGS,31,40,0.1
JAGS,32,40,0.1
JAGS,33,40,0.05
JAGS,34,40,0.1
JAGS,35,40,0.1
JAGS,36,40,0.15
JAGS,37,40,0.05
JAGS,38,40,0.1
JAGS,39,40,0.1
JAGS,40,40,0.15
JAGS,1,41,0.05
JAGS,2,41,0.1
JAGS,3,41,0.05
JAGS,4,41,0.15
JAGS,5,41,0.1
JAGS,6,41,0.1
JAGS,7,41,0.05
JAGS,8,41,0.05
JAGS,9,41,0.15
JAGS,10,41,0.1
JAGS,11,41,0.15
JAGS,12,41,0.15
JAGS,13,41,0.1
JAGS,14,41,0.1
JAGS,15,41,0.05
JAGS,16,41,0.15
JAGS,17,41,0.05
JAGS,18,41,0.15
JAGS,19,41,0.15
JAGS,20,41,0.05
JAGS,21,41,0.05
JAGS,22,41,0.15
JAGS,23,41,0.15
JAGS,24,41,0.15
JAGS,25,41,0.1
JAGS,26,41,0.15
JAGS,27,41,0.1
JAGS,28,41,0.05
JAGS,29,41,0.15
JAGS,30,41,0.15
JAGS,31,41,0.1
JAGS,32,41,0.1
JAGS,33,41,0.05
JAGS,34,41,0.1
JAGS,35,41,0.1
JAGS,36,41,0.2
JAGS,37,41,0.05
JAGS,38,41,0.1
JAGS,39,41,0.1
JAGS,40,41,0.15
JAGS,1,42,0.1
JAGS,2,42,0.1
JAGS,3,42,0.05
JAGS,4,42,0.15
JAGS,5,42,0.1
JAGS,6,42,0.1
JAGS,7,42,0.1
JAGS,8,42,0.05
JAGS,9,42,0.15
JAGS,10,42,0.1
JAGS,11,42,0.15
JAGS,12,42,0.15
JAGS,13,42,0.1
JAGS,14,42,0.1
JAGS,15,42,0.05
JAGS,16,42,0.15
JAGS,17,42,0.05
JAGS,18,42,0.15
JAGS,19,42,0.15
JAGS,20,42,0.05
JAGS,21,42,0.05
JAGS,22,42,0.15
JAGS,23,42,0.15
JAGS,24,42,0.2
JAGS,25,42,0.1
JAGS,26,42,0.15
JAGS,27,42,0.1
JAGS,28,42,0.05
JAGS,29,42,0.15
JAGS,30,42,0.15
JAGS,31,42,0.1
JAGS,32,42,0.1
JAGS,33,42,0.05
JAGS,34,42,0.1
JAGS,35,42,0.1
JAGS,36,42,0.25
JAGS,37,42,0.05
JAGS,38,42,0.1
JAGS,39,42,0.1
JAGS,40,42,0.15
JAGS,1,43,0.1
JAGS,2,43,0.1
JAGS,3,43,0.05
JAGS,4,43,0.15
JAGS,5,43,0.1
JAGS,6,43,0.1
JAGS,7,43,0.1
JAGS,8,43,0.05
JAGS,9,43,0.15
JAGS,10,43,0.1
JAGS,11,43,0.15
JAGS,12,43,0.15
JAGS,13,43,0.1
JAGS,14,43,0.1
JAGS,15,43,0.05
JAGS,16,43,0.15
JAGS,17,43,0.1
JAGS,18,43,0.15
JAGS,19,43,0.1
JAGS,20,43,0.05
JAGS,21,43,0.05
JAGS,22,43,0.15
JAGS,23,43,0.15
JAGS,24,43,0.2
JAGS,25,43,0.15
JAGS,26,43,0.15
JAGS,27,43,0.1
JAGS,28,43,0.05
JAGS,29,43,0.15
JAGS,30,43,0.15
JAGS,31,43,0.1
JAGS,32,43,0.1
JAGS,33,43,0.05
JAGS,34,43,0.1
JAGS,35,43,0.1
JAGS,36,43,0.2
JAGS,37,43,0.05
JAGS,38,43,0.1
JAGS,39,43,0.1
JAGS,40,43,0.15
JAGS,1,44,0.1
JAGS,2,44,0.1
JAGS,3,44,0.05
JAGS,4,44,0.15
JAGS,5,44,0.1
JAGS,6,44,0.1
JAGS,7,44,0.1
JAGS,8,44,0.1
JAGS,9,44,0.15
JAGS,10,44,0.1
JAGS,11,44,0.15
JAGS,12,44,0.2
JAGS,13,44,0.1
JAGS,14,44,0.1
JAGS,15,44,0.05
JAGS,16,44,0.15
JAGS,17,44,0.1
JAGS,18,44,0.15
JAGS,19,44,0.1
JAGS,20,44,0.05
JAGS,21,44,0.05
JAGS,22,44,0.15
JAGS,23,44,0.2
JAGS,24,44,0.2
JAGS,25,44,0.15
JAGS,26,44,0.15
JAGS,27,44,0.1
JAGS,28,44,0.05
JAGS,29,44,0.15
JAGS,30,44,0.15
JAGS,31,44,0.1
JAGS,32,44,0.1
JAGS,33,44,0.05
JAGS,34,44,0.1
JAGS,35,44,0.1
JAGS,36,44,0.15
JAGS,37,44,0.05
JAGS,38,44,0.1
JAGS,39,44,0.1
JAGS,40,44,0.15
JAGS,1,45,0.1
JAGS,2,45,0.1
JAGS,3,45,0.1
JAGS,4,45,0.15
JAGS,5,45,0.1
JAGS,6,45,0.1
JAGS,7,45,0.1
JAGS,8,45,0.1
JAGS,9,45,0.15
JAGS,10,45,0.1
JAGS,11,45,0.15
JAGS,12,45,0.25
JAGS,13,45,0.1
JAGS,14,45,0.1
JAGS,15,45,0.15
JAGS,16,45,0.15
JAGS,17,45,0.1
JAGS,18,45,0.15
JAGS,19,45,0.15
JAGS,20,45,0.05
JAGS,21,45,0.05
JAGS,22,45,0.15
JAGS,23,45,0.2
JAGS,24,45,0.2
JAGS,25,45,0.15
JAGS,26,45,0.15
JAGS,27,45,0.1
JAGS,28,45,0.1
JAGS,29,45,0.15
JAGS,30,45,0.15
JAGS,31,45,0.1
JAGS,32,45,0.1
JAGS,33,45,0.05
JAGS,34,45,0.1
JAGS,35,45,0.1
JAGS,36,45,0.15
JAGS,37,45,0.05
JAGS,38,45,0.1
JAGS,39,45,0.1
JAGS,40,45,0.15
JAGS,1,46,0.1
JAGS,2,46,0.1
JAGS,3,46,0.15
JAGS,4,46,0.15
JAGS,5,46,0.1
JAGS,6,46,0.1
JAGS,7,46,0.1
JAGS,8,46,0.1
JAGS,9,46,0.15
JAGS,10,46,0.1
JAGS,11,46,0.15
JAGS,12,46,0.25
JAGS,13,46,0.1
JAGS,14,46,0.1
JAGS,15,46,0.15
JAGS,16,46,0.15
JAGS,17,46,0.1
JAGS,18,46,0.15
JAGS,19,46,0.15
JAGS,20,46,0
JAGS,21,46,0.05
JAGS,22,46,0.15
JAGS,23,46,0.2
JAGS,24,46,0.2
JAGS,25,46,0.15
JAGS,26,46,0.15
JAGS,27,46,0.1
JAGS,28,46,0.1
JAGS,29,46,0.15
JAGS,30,46,0.15
JAGS,31,46,0.1
JAGS,32,46,0.1
JAGS,33,46,0.05
JAGS,34,46,0.1
JAGS,35,46,0.1
JAGS,36,46,0.15
JAGS,37,46,0.05
JAGS,38,46,0.1
JAGS,39,46,0.1
JAGS,40,46,0.15
JAGS,1,47,0.05
JAGS,2,47,0.1
JAGS,3,47,0.15
JAGS,4,47,0.15
JAGS,5,47,0.1
JAGS,6,47,0.1
JAGS,7,47,0.1
JAGS,8,47,0.1
JAGS,9,47,0.15
JAGS,10,47,0.1
JAGS,11,47,0.15
JAGS,12,47,0.25
JAGS,13,47,0.1
JAGS,14,47,0.1
JAGS,15,47,0.15
JAGS,16,47,0.15
JAGS,17,47,0.1
JAGS,18,47,0.15
JAGS,19,47,0.15
JAGS,20,47,0
JAGS,21,47,0.05
JAGS,22,47,0.15
JAGS,23,47,0.15
JAGS,24,47,0.2
JAGS,25,47,0.1
JAGS,26,47,0.15
JAGS,27,47,0.1
JAGS,28,47,0.1
JAGS,29,47,0.15
JAGS,30,47,0.15
JAGS,31,47,0.1
JAGS,32,47,0.15
JAGS,33,47,0.05
JAGS,34,47,0.1
JAGS,35,47,0.15
JAGS,36,47,0.15
JAGS,37,47,0.05
JAGS,38,47,0.1
JAGS,39,47,0.1
JAGS,40,47,0.15
JAGS,1,48,0.1
JAGS,2,48,0.1
JAGS,3,48,0.15
JAGS,4,48,0.15
JAGS,5,48,0.1
JAGS,6,48,0.1
JAGS,7,48,0.1
JAGS,8,48,0.1
JAGS,9,48,0.15
JAGS,10,48,0.1
JAGS,11,48,0.15
JAGS,12,48,0.25
JAGS,13,48,0.1
JAGS,14,48,0.1
JAGS,15,48,0.15
JAGS,16,48,0.15
JAGS,17,48,0.1
JAGS,18,48,0.15
JAGS,19,48,0.15
JAGS,20,48,0
JAGS,21,48,0.05
JAGS,22,48,0.15
JAGS,23,48,0.2
JAGS,24,48,0.25
JAGS,25,48,0.1
JAGS,26,48,0.15
JAGS,27,48,0.1
JAGS,28,48,0.1
JAGS,29,48,0.15
JAGS,30,48,0.15
JAGS,31,48,0.1
JAGS,32,48,0.15
JAGS,33,48,0.05
JAGS,34,48,0.1
JAGS,35,48,0.1
JAGS,36,48,0.15
JAGS,37,48,0.05
JAGS,38,48,0.15
JAGS,39,48,0.1
JAGS,40,48,0.15
JAGS,1,49,0.05
JAGS,2,49,0.1
JAGS,3,49,0.15
JAGS,4,49,0.15
JAGS,5,49,0.1
JAGS,6,49,0.1
JAGS,7,49,0.1
JAGS,8,49,0.05
JAGS,9,49,0.15
JAGS,10,49,0.1
JAGS,11,49,0.15
JAGS,12,49,0.25
JAGS,13,49,0.1
JAGS,14,49,0.1
JAGS,15,49,0.15
JAGS,16,49,0.15
JAGS,17,49,0.1
JAGS,18,49,0.15
JAGS,19,49,0.15
JAGS,20,49,0
JAGS,21,49,0.05
JAGS,22,49,0.15
JAGS,23,49,0.2
JAGS,24,49,0.25
JAGS,25,49,0.1
JAGS,26,49,0.15
JAGS,27,49,0.1
JAGS,28,49,0.1
JAGS,29,49,0.15
JAGS,30,49,0.2
JAGS,31,49,0.1
JAGS,32,49,0.15
JAGS,33,49,0.05
JAGS,34,49,0.1
JAGS,35,49,0.1
JAGS,36,49,0.15
JAGS,37,49,0.05
JAGS,38,49,0.15
JAGS,39,49,0.1
JAGS,40,49,0.15
JAGS,1,50,0.05
JAGS,2,50,0.1
JAGS,3,50,0.1
JAGS,4,50,0.15
JAGS,5,50,0.1
JAGS,6,50,0.1
JAGS,7,50,0.1
JAGS,8,50,0.05
JAGS,9,50,0.2
JAGS,10,50,0.1
JAGS,11,50,0.15
JAGS,12,50,0.25
JAGS,13,50,0.1
JAGS,14,50,0.05
JAGS,15,50,0.15
JAGS,16,50,0.15
JAGS,17,50,0.1
JAGS,18,50,0.2
JAGS,19,50,0.1
JAGS,20,50,0
JAGS,21,50,0.05
JAGS,22,50,0.15
JAGS,23,50,0.2
JAGS,24,50,0.25
JAGS,25,50,0.1
JAGS,26,50,0.15
JAGS,27,50,0.1
JAGS,28,50,0.1
JAGS,29,50,0.15
JAGS,30,50,0.2
JAGS,31,50,0.1
JAGS,32,50,0.15
JAGS,33,50,0.05
JAGS,34,50,0.1
JAGS,35,50,0.1
JAGS,36,50,0.15
JAGS,37,50,0.05
JAGS,38,50,0.15
JAGS,39,50,0.1
JAGS,40,50,0.15
JAGS,1,51,0.05
JAGS,2,51,0.1
JAGS,3,51,0.1
JAGS,4,51,0.15
JAGS,5,51,0.1
JAGS,6,51,0.1
JAGS,7,51,0.1
JAGS,8,51,0.05
JAGS,9,51,0.2
JAGS,10,51,0.1
JAGS,11,51,0.2
JAGS,12,51,0.25
JAGS,13,51,0.1
JAGS,14,51,0.05
JAGS,15,51,0.15
JAGS,16,51,0.15
JAGS,17,51,0.1
JAGS,18,51,0.2
JAGS,19,51,0.1
JAGS,20,51,0
JAGS,21,51,0.05
JAGS,22,51,0.15
JAGS,23,51,0.2
JAGS,24,51,0.2
JAGS,25,51,0.1
JAGS,26,51,0.15
JAGS,27,51,0.1
JAGS,28,51,0.1
JAGS,29,51,0.15
JAGS,30,51,0.2
JAGS,31,51,0.1
JAGS,32,51,0.15
JAGS,33,51,0.05
JAGS,34,51,0.1
JAGS,35,51,0.1
JAGS,36,51,0.15
JAGS,37,51,0.05
JAGS,38,51,0.15
JAGS,39,51,0.1
JAGS,40,51,0.15
JAGS,1,52,0.05
JAGS,2,52,0.1
JAGS,3,52,0.1
JAGS,4,52,0.15
JAGS,5,52,0.1
JAGS,6,52,0.1
JAGS,7,52,0.1
JAGS,8,52,0.05
JAGS,9,52,0.2
JAGS,10,52,0.1
JAGS,11,52,0.2
JAGS,12,52,0.25
JAGS,13,52,0.1
JAGS,14,52,0.05
JAGS,15,52,0.15
JAGS,16,52,0.15
JAGS,17,52,0.1
JAGS,18,52,0.2
JAGS,19,52,0.1
JAGS,20,52,0
JAGS,21,52,0.05
JAGS,22,52,0.15
JAGS,23,52,0.25
JAGS,24,52,0.2
JAGS,25,52,0.1
JAGS,26,52,0.15
JAGS,27,52,0.1
JAGS,28,52,0.1
JAGS,29,52,0.15
JAGS,30,52,0.2
JAGS,31,52,0.1
JAGS,32,52,0.15
JAGS,33,52,0.05
JAGS,34,52,0.15
JAGS,35,52,0.1
JAGS,36,52,0.15
JAGS,37,52,0.05
JAGS,38,52,0.15
JAGS,39,52,0.1
JAGS,40,52,0.15
JAGS,1,53,0.05
JAGS,2,53,0.1
JAGS,3,53,0.1
JAGS,4,53,0.15
JAGS,5,53,0.1
JAGS,6,53,0.1
JAGS,7,53,0.1
JAGS,8,53,0.05
JAGS,9,53,0.2
JAGS,10,53,0.1
JAGS,11,53,0.2
JAGS,12,53,0.25
JAGS,13,53,0.1
JAGS,14,53,0.05
JAGS,15,53,0.15
JAGS,16,53,0.15
JAGS,17,53,0.1
JAGS,18,53,0.2
JAGS,19,53,0.1
JAGS,20,53,0
JAGS,21,53,0.05
JAGS,22,53,0.15
JAGS,23,53,0.25
JAGS,24,53,0.15
JAGS,25,53,0.1
JAGS,26,53,0.15
JAGS,27,53,0.1
JAGS,28,53,0.1
JAGS,29,53,0.15
JAGS,30,53,0.15
JAGS,31,53,0.1
JAGS,32,53,0.1
JAGS,33,53,0.05
JAGS,34,53,0.15
JAGS,35,53,0.1
JAGS,36,53,0.15
JAGS,37,53,0.05
JAGS,38,53,0.15
JAGS,39,53,0.1
JAGS,40,53,0.15
JAGS,1,54,0.05
JAGS,2,54,0.1
JAGS,3,54,0.1
JAGS,4,54,0.15
JAGS,5,54,0.1
JAGS,6,54,0.1
JAGS,7,54,0.1
JAGS,8,54,0.05
JAGS,9,54,0.1
JAGS,10,54,0.1
JAGS,11,54,0.2
JAGS,12,54,0.25
JAGS,13,54,0.1
JAGS,14,54,0.05
JAGS,15,54,0.15
JAGS,16,54,0.15
JAGS,17,54,0.1
JAGS,18,54,0.2
JAGS,19,54,0.1
JAGS,20,54,0
JAGS,21,54,0.05
JAGS,22,54,0.15
JAGS,23,54,0.25
JAGS,24,54,0.15
JAGS,25,54,0.1
JAGS,26,54,0.15
JAGS,27,54,0.1
JAGS,28,54,0.15
JAGS,29,54,0.15
JAGS,30,54,0.15
JAGS,31,54,0.1
JAGS,32,54,0.1
JAGS,33,54,0.05
JAGS,34,54,0.15
JAGS,35,54,0.1
JAGS,36,54,0.15
JAGS,37,54,0.05
JAGS,38,54,0.2
JAGS,39,54,0.1
JAGS,40,54,0.2
JAGS,1,55,0.05
JAGS,2,55,0.1
JAGS,3,55,0.1
JAGS,4,55,0.2
JAGS,5,55,0.1
JAGS,6,55,0.1
JAGS,7,55,0.1
JAGS,8,55,0.05
JAGS,9,55,0.1
JAGS,10,55,0.1
JAGS,11,55,0.2
JAGS,12,55,0.25
JAGS,13,55,0.1
JAGS,14,55,0.05
JAGS,15,55,0.15
JAGS,16,55,0.15
JAGS,17,55,0.1
JAGS,18,55,0.2
JAGS,19,55,0.1
